transcript	symbol	MT_baseMean	RU_baseMean	MT_log2FoldChange	RU_log2FoldChange	MT_lfcSE	RU_lfcSE	MT_stat	RU_stat	MT_pvalue	RU_pvalue	MT_padj	RU_padj	interaction_MT_minus_RU
ENSMUST00000109522	Tti1	539.6693515	486.60903791601	-0.529581056	-0.310405744623615	0.120189969	0.131437568024748	-4.406200122	-2.36162118097902	1.05e-05	0.0181952241891375	2.32e-05	0.0277843426526035	-0.21917531137638507
ENSMUST00000109523	Vstm2l	7.990547376	1.59655816183885	4.170857647	0.922733631199846	0.912793416	1.03217679525881	4.569333621	0.893968587007889	4.89e-06	0.371338698675191	1.11e-05	0.424847221013008	3.248124015800154
ENSMUST00000109528	Blcap	249.7338073	224.605974011042	1.620568371	1.64792258108623	0.207909861	0.174015955993796	7.794571955	9.46995102647353	6.46e-15	2.79974927578037e-21	2.75e-14	2.12609591009857e-20	-0.027354210086229847
ENSMUST00000109529	Src	676.9675457	721.156980998221	-0.199284901	-0.466573711196741	0.10896473	0.141313306779466	-1.828893634	-3.30169693024646	0.067415544	0.000961018467244884	0.091626063	0.00177857051939481	0.267288810196741
ENSMUST00000109535	Tnfrsf13c	22.94927039	17.63459486177	-4.684374173	-4.35702757814132	0.723292259	0.764149614004422	-6.47646109	-5.7017990957411	9.39e-11	1.1854950131845e-08	3.07e-10	3.69451521669523e-08	-0.32734659485868
ENSMUST00000109536	Ghrh	1.998881094	3.97266308379402	-2.430649535	-3.33981216516171	1.112428317	1.0179399928469	-2.184994302	-3.28095191134123	0.028889264	0.00103457381671613	0.04195978	0.00190578702196035	0.9091626301617097
ENSMUST00000109541	Atp6ap1l	5.597445527	6.77660757273371	0.976617719	3.46672054186636	0.886213104	0.899378462736493	1.102012275	3.85457367004136	0.270456335	0.000115931471496813	0.321985384	0.000240350137947443	-2.4901028228663598
ENSMUST00000109546	Vcan	10767.65553	6460.34394614999	2.006251146	1.69085334575856	0.086894464	0.193786853811546	23.08836559	8.72532533813093	6.06e-118	2.65416463725053e-18	4.71e-116	1.67642901009427e-17	0.31539780024143993
ENSMUST00000109547	Nup93	1800.995116	1197.21058216974	0.874790773	0.750128897385217	0.092571431	0.101616118194202	9.449900089	7.3819873334624	3.39e-21	1.55944032489941e-13	2.01e-20	7.11491610995709e-13	0.12466187561478292
ENSMUST00000109552	Rasa1	1415.836311	1555.85820758338	0.888088319	1.15852467516841	0.134431536	0.173153759951602	6.606249902	6.69072779876234	3.94e-11	2.22063384848002e-11	1.32e-10	8.65379296662124e-11	-0.27043635616841
ENSMUST00000109554	Zc3h7b	2465.386976	2196.41033095638	-0.100331707	-0.48145762174752	0.10252241	0.101084574052338	-0.978631962	-4.76291883564984	0.327761861	1.90812603981761e-06	0.382763284	4.82418811068375e-06	0.38112591474752
ENSMUST00000109556	Ogfod1	330.0937003	282.726414340117	-0.401659451	-0.347277012875796	0.160987296	0.197733612099542	-2.494976074	-1.75628720473164	0.012596562	0.0790393809427948	0.019381253	0.10604981455127	-0.05438243812420401
ENSMUST00000109563	Ehbp1	1224.247825	1267.54532291036	0.38287758	0.463966661776494	0.104245168	0.123973651566899	3.672856866	3.74246185308276	0.000239854	0.000182226202250535	0.000460268	0.000368555577724835	-0.08108908177649399
ENSMUST00000109579	Mrtfa	847.8348426	886.83947192704	0.518813366	0.476192894831401	0.129528008	0.180121146913818	4.005414539	2.64373674602042	6.19e-05	0.00819964013055707	0.00012674	0.0132755646523815	0.04262047116859907
ENSMUST00000109582	Ces1b	0.0	0.282852802772147		0.136313869554203		0.893797163535417		0.152510966822733		0.878783941345629			
ENSMUST00000109586	Sertad2	347.6352834	345.418411133291	-0.457765988	-0.529288231781661	0.160163126	0.152484459854238	-2.858123465	-3.4710962171989	0.004261545	0.00051833823415993	0.007019662	0.000991895188385248	0.07152224378166094
ENSMUST00000109587	Rbm39	3300.333003	2904.49924037668	-0.917581686	-0.935757869361396	0.091879756	0.102944334184442	-9.986766675	-9.08994046903864	1.74e-23	9.90932990617723e-20	1.17e-22	6.82099196785806e-19	0.018176183361396037
ENSMUST00000109594	Slc1a4	758.4018116	665.977454485876	0.201274096	0.317239212799352	0.108872081	0.13193992540783	1.848720935	2.40442164734259	0.064498119	0.0161980781547139	0.088010751	0.0249690526703691	-0.11596511679935201
ENSMUST00000109598	Romo1	1106.078973	977.079360159769	0.180028559	0.108077231378483	0.115474146	0.103095088119848	1.559037808	1.048325709299	0.118987432	0.294488568487112	0.153610696	0.346397295028505	0.071951327621517
ENSMUST00000109605	Atf4	3754.57915	3432.56205981944	-1.254952617	-0.980844829264999	0.08719752	0.129272655449055	-14.3920677	-7.58741147428151	5.8e-47	3.26359434811251e-14	1.03e-45	1.57853600431831e-13	-0.274107787735001
ENSMUST00000109609	Aktip	204.3577928	230.41616515991	-1.772356441	-1.82264654699726	0.186072189	0.195999885346251	-9.525101264	-9.29922251626523	1.65e-21	1.41476397231896e-20	9.94e-21	1.02796820440307e-19	0.050290105997260026
ENSMUST00000109611	Fer1l4	2.145079178	2.08593886936053	1.393175875	-1.32003959138575	1.068234921	1.0257157367778	1.30418492	-1.28694485621576	0.19217054	0.198113509143744	0.237256147	0.242888953891606	2.7132154663857504
ENSMUST00000109614	Chd9	2731.984868	2581.70312043905	0.162770747	0.31415162623645	0.086425942	0.132051881422533	1.883355194	2.37900151707224	0.059652248	0.0173596045221154	0.081984203	0.0266110323325612	-0.15138087923645
ENSMUST00000109619	Cep250	773.3443218	650.191247773728	-0.79321209	-1.12037091018061	0.120552585	0.143248025777982	-6.579801584	-7.8211961672481	4.71e-11	5.23237313327426e-15	1.57e-10	2.68138519580919e-14	0.32715882018061004
ENSMUST00000109621	Tox3	11.79730981	9.68421637399451	2.855584409	0.612069423732391	0.701013829	0.629679092388194	4.073506532	0.972033899697997	4.63e-05	0.331033684135652	9.6e-05	0.383924601507453	2.243514985267609
ENSMUST00000109627	Cbx6	366.1126629	324.102270854402	-2.064935256	-1.97773754389937	0.181122066	0.19451457227905	-11.4007934	-10.1675546501581	4.14e-30	2.76769738473198e-24	3.83e-29	2.43520777703491e-23	-0.08719771210062999
ENSMUST00000109629	Gm15557	0.230287803	0.339729182600614	-0.436552387	-0.470425626495925	0.955118785	0.917769473359503	-0.457066067	-0.512574933195292	0.647623559	0.608248691387882			0.03387323949592502
ENSMUST00000109636	Uqcc1	535.8087973	467.050098175597	0.695520575	0.736048833179961	0.133539425	0.137897332413971	5.208353834	5.33765824396316	1.91e-07	9.41547171538258e-08	4.88e-07	2.7152239784305e-07	-0.040528258179960974
ENSMUST00000109647	Vstm2a	3.065071876	1.59164497005561	1.795180578	1.34066841922773	1.013005149	1.05318122630705	1.772133715	1.27297029774139	0.076372364	0.203028581948174	0.102782871	0.248146044603324	0.45451215877227
ENSMUST00000109655	Zfp423	474.0969705	479.452783546988	0.305516135	0.143063543610679	0.133124415	0.162297649034736	2.294966963	0.881488699691884	0.021735018	0.378053367658161	0.032247221	0.431955623215478	0.16245259138932103
ENSMUST00000109659	Ddc	957.9444906	1747.6400838229	3.406827582	4.38151134327357	0.181900911	0.17289836460824	18.72902976	25.3415430111289	2.87e-78	1.11383548962076e-141	1.1e-76	1.45604155388729e-139	-0.9746837612735701
ENSMUST00000109670	Ncoa6	2654.68834	2550.78271701794	0.239266652	0.3067455627035	0.087568858	0.100638612475517	2.732325813	3.04799077767617	0.006288892	0.00230376997450892	0.010127664	0.00405061801330433	-0.06747891070350001
ENSMUST00000109681	Vwc2	41.92730552	19.8810836579847	-6.022573338	-4.09147984001229	0.718057407	0.671272876119666	-8.387314556	-6.09510675250776	4.97e-17	1.09364443763429e-09	2.38e-16	3.7067002814367e-09	-1.9310934979877104
ENSMUST00000109685	Itch	1956.921816	1929.82348549799	0.163940957	0.297685276323292	0.098472143	0.11922211885165	1.664846047	2.49689637452011	0.095943474	0.0125285562327476	0.126516314	0.0196916925261408	-0.133744319323292
ENSMUST00000109686	Neto2	72.7817029	67.4035196033907	-0.956657687	-0.407819204807808	0.351624975	0.397364791987967	-2.720676165	-1.02630935863124	0.006514855	0.304745787369725	0.010458337	0.357199829707801	-0.548838482192192
ENSMUST00000109690	Triobp	1352.32069	1266.10446920181	0.691410035	0.831096769380816	0.138556729	0.102000647483837	4.990086285	8.1479558206972	6.04e-07	3.70127516379351e-16	1.49e-06	2.0503355911124e-15	-0.13968673438081602
ENSMUST00000109691	Rapgef5	51.84841229	62.3528559525079	-0.063650675	-0.513010701893345	0.380611139	0.385887343786189	-0.167232823	-1.32943127095039	0.867186859	0.18370572670157	0.88907666	0.227414859612554	0.449360026893345
ENSMUST00000109697	a	0.824210446	16.0377626663874	0.198575013	3.07443158359024	1.111095845	0.622813896604123	0.178719967	4.93635675175763	0.85815759	7.95954511582143e-07		2.09483552113503e-06	-2.8758565705902397
ENSMUST00000109699	Nsun2	2990.843937	2268.60280206129	-1.801125422	-1.6037641017695	0.100398387	0.111394229572429	-17.93978454	-14.3971919185161	5.77e-72	5.38889148792322e-47	1.88e-70	1.16541743389489e-45	-0.19736132023050001
ENSMUST00000109709	1700003F12Rik	2.834025672	3.43702775602279	-0.952578587	-1.54841949220756	0.975741249	0.934551278125249	-0.976261471	-1.65685878180355	0.328934908	0.097548029387519	0.383957602	0.128253721286913	0.5958409052075601
ENSMUST00000109732	Zfp429	8.333127929	8.54083542613931	-2.019467137	-2.20419532768143	0.844607577	0.859060320388773	-2.391012338	-2.56582136942829	0.016801988	0.0102931821445821	0.02538687	0.0164020983651313	0.18472819068142998
ENSMUST00000109737	H2afv	710.4734112	754.166321961102	-0.55376991	-0.615294827872634	0.125026622	0.123137675258049	-4.429215964	-4.9968039966908	9.46e-06	5.82882584453499e-07	2.09e-05	1.55474292566655e-06	0.06152491787263403
ENSMUST00000109741	Mast1	7.543684198	5.15980300181458	-2.991849432	-3.02294830794309	0.84981207	0.942607116527835	-3.520601245	-3.20700772881744	0.00043057	0.00134123392369622	0.000802061	0.00243303257054099	0.031098875943090132
ENSMUST00000109753	Bpifa6	0.188412373	0.0	0.370905885		0.953114033		0.389151636		0.697163978				
ENSMUST00000109757	Bpifb4	1.243302913	0.0	1.351013488		1.122531208		1.203542029		0.228766637		0.27733805		
ENSMUST00000109761	Rad23a	1520.591208	1478.3173570052	0.045607675	0.248188868608895	0.111243796	0.105917280821585	0.409979494	2.34323300866233	0.68182099	0.019117439600684	0.726120094	0.0290894235287481	-0.20258119360889498
ENSMUST00000109764	Nfix	3003.576032	2987.90913290493	0.069020364	-0.143752585767705	0.105216611	0.0869581286666375	0.65598353	-1.65312418714522	0.511834721	0.0983055917173223	0.566725412	0.129142410797067	0.212772949767705
ENSMUST00000109770	Cdc14b	61.37091941	69.6877368281258	1.051295005	0.674438899867174	0.309221345	0.270410260709785	3.39981383	2.49413205732976	0.000674317	0.0126265558572321	0.001227649	0.0198289610968289	0.3768561051328261
ENSMUST00000109771	Dnmt3b	195.7921145	117.309404887285	0.418616012	-0.289361834961934	0.179373307	0.213046420838131	2.333769824	-1.35821026151754	0.019607778	0.174396975418352	0.02928144	0.21678165886892	0.707977846961934
ENSMUST00000109783	4930404H24Rik	0.0	0.0											
ENSMUST00000109790	Asxl1	2321.740845	2136.84334409402	-0.31798032	-0.107665003840929	0.083922558	0.118544605844835	-3.788973184	-0.908223559171079	0.000151271	0.363760119346283	0.000297226	0.417219890900817	-0.21031531615907098
ENSMUST00000109792	Tnfaip2	273.9917186	331.370938174097	-1.281097975	-1.11190344113426	0.201432669	0.150354736230843	-6.359931484	-7.39520063689333	2.02e-10	1.4119491564719e-13	6.45e-10	6.46212803998283e-13	-0.1691945338657399
ENSMUST00000109800	Ccm2l	32.11966026	36.3557090325746	0.706714545	0.302190530258815	0.437276091	0.457603049477488	1.616174677	0.66037700274041	0.106056552	0.509011926378378	0.138608843	0.561051239487	0.404524014741185
ENSMUST00000109810	Ddx39	1353.930543	806.392062072469	-2.227397935	-2.19412371880016	0.124781756	0.14794970593282	-17.85034931	-14.8301999315663	2.87e-71	9.34542027644902e-50	9.12e-70	2.16155289522101e-48	-0.033274216199839834
ENSMUST00000109831	Clgn	4.282746313	8.53818278318412	2.401505794	3.56735349861458	0.962956164	0.890020988741343	2.493889009	4.0081678339513	0.012635205	6.11916286242218e-05	0.019432575	0.000131654171151687	-1.1658477046145799
ENSMUST00000109834	Defb45	0.0	0.0											
ENSMUST00000109836	Defb20	0.490639501	0.0	0.674747512		1.008401193		0.669126055		0.503415071				
ENSMUST00000109837	Polm	89.69489916	79.5115971905144	-1.21696143	-1.13079870534288	0.289378127	0.282930533830743	-4.205436819	-3.99673619539189	2.61e-05	6.42218008753233e-05	5.53e-05	0.00013776870133562	-0.08616272465711994
ENSMUST00000109844	Dlk1	7156.165211	3195.26345619272	-2.911836038	-1.19881549289778	0.127592453	0.106114288597124	-22.82138151	-11.2973993299737	2.81e-115	1.35161579053388e-29	2.11e-113	1.50830844429927e-28	-1.71302054510222
ENSMUST00000109847	Rbck1	1429.849373	1226.80986393991	-0.777588556	-0.684259534943274	0.125644065	0.115440745176983	-6.188820411	-5.92736588709845	6.06e-10	3.07832572867361e-09	1.87e-09	1.0071456311399e-08	-0.09332902105672602
ENSMUST00000109852	Inpp4b	106.9901017	121.448164691005	2.233968428	2.02384159314288	0.257068987	0.25380050070492	8.690151437	7.97414342178898	3.62e-18	1.53441273083305e-15	1.84e-17	8.15438722037264e-15	0.2101268348571197
ENSMUST00000109860	Eml1	1149.278607	1274.59334586873	-0.113900517	-0.633465417404238	0.099162696	0.112862327024396	-1.148622636	-5.6127268868673	0.250711619	1.99162812968545e-08	0.301038214	6.07867989300076e-08	0.519564900404238
ENSMUST00000109861	Slc52a3	3.334924158	4.19234226724828	-1.176237713	-1.11580959603084	0.952862836	0.844927413883063	-1.234425007	-1.3205981693775	0.217044575	0.18663538357057	0.264676652	0.230593135093394	-0.06042811696915984
ENSMUST00000109867	Znrf3	175.6139164	144.790990784539	0.070335455	-0.0773795786004195	0.196059877	0.1982198344431	0.358744767	-0.390372531678365	0.719786035	0.696261096395231	0.759564636	0.737677018042013	0.1477150336004195
ENSMUST00000109869	Psmf1	693.8253936	666.846488982846	0.493117933	0.34649526620977	0.116722698	0.158688677219926	4.224696148	2.18349079644519	2.39e-05	0.0289996859975909	5.09e-05	0.0427405277522376	0.14662266679023
ENSMUST00000109896	Ninl	156.7717902	215.091883501654	0.084567739	0.595548462097466	0.212353334	0.168131311588073	0.398240692	3.54216270885091	0.690452773	0.000396860597166992	0.733877476	0.000770544835423339	-0.510980723097466
ENSMUST00000109902	Ttc29	1.444877599	3.29054512743089	-0.840363304	-0.97743116955132	1.112576454	0.904653201290944	-0.755330837	-1.08044847258211	0.450050501	0.279942520561737	0.506901525	0.331203106549042	0.13706786555132
ENSMUST00000109905	Tmed9	7053.0486	6070.97512300746	-0.919158768	-0.804017155210382	0.102701945	0.107347889394753	-8.949769823	-7.48982732444557	3.56e-19	6.89642852539114e-14	1.91e-18	3.2539674521512e-13	-0.11514161278961799
ENSMUST00000109910	Nf2	1154.106119	1052.5969240904	-0.630363357	-0.635694676588115	0.109826928	0.102898838728727	-5.739606571	-6.17786055160452	9.49e-09	6.4976064747644e-10	2.67e-08	2.24684592340637e-09	0.005331319588114947
ENSMUST00000109929	Gm14139	0.0	0.205325529889779		0.120173614431558		0.906544424167779		0.132562300564453		0.894539549009011			
ENSMUST00000109935	Syndig1	6.70581898	8.49338473218045	1.350017329	2.95568526312403	0.752194914	0.766043823953285	1.794770615	3.85837620603841	0.072690254	0.000114142857490209	0.098304342	0.000236910345408867	-1.60566793412403
ENSMUST00000109937	Clmn	308.0967304	318.386248627169	-0.085311791	-0.178286477330907	0.164720356	0.156867942804589	-0.517918933	-1.13653863334588	0.604514831	0.255731206412663	0.655615665	0.305496131942543	0.092974686330907
ENSMUST00000109947	Cst8	0.0	0.0											
ENSMUST00000109948	Hormad2	5.900263316	6.41783783796831	-1.66462107	-2.09374546155925	0.854539812	0.78987746760434	-1.947973689	-2.65072184918691	0.051418111	0.00803199583853031	0.071618084	0.0130300776810994	0.4291243915592502
ENSMUST00000109955	Cstl1	0.941390641	1.63381117767422	-1.079915718	-1.07371980610537	1.125849008	1.04137654788774	-0.959201199	-1.03105817802718	0.337457397	0.302513538378848		0.354782178420755	-0.00619591189462998
ENSMUST00000109964	Foxa2	69.76386145	87.3834354220788	-1.312374647	-0.343396860568057	0.352646567	0.339151813609373	-3.721501269	-1.01251665710853	0.000198042	0.311291086453509	0.000383234	0.363881261218828	-0.9689777864319429
ENSMUST00000109966	Zfp707	219.7179413	220.968222029609	1.189217322	1.0659095467445	0.172947085	0.185784461081361	6.876191777	5.73734498859786	6.15e-12	9.61722320867093e-09	2.18e-11	3.02482846397747e-08	0.12330777525550007
ENSMUST00000109968	Pax1	38.88694487	34.4646213666404	5.969820644	0.408784043101322	0.72174002	0.365070940409166	8.271428046	1.11973865310442	1.32e-16	0.262825148305355	6.19e-16	0.312872834892162	5.561036600898678
ENSMUST00000109975	Eef1d	4380.654057	3787.04913428119	-0.713633711	-0.703199894751364	0.113311835	0.112997241437933	-6.297962681	-6.22315983826574	3.02e-10	4.87240536899082e-10	9.51e-10	1.69971138926363e-09	-0.01043381624863593
ENSMUST00000109981	Gal3st1	261.5622165	296.018160607087	-2.880615944	-3.03888326054867	0.206076398	0.184539863094012	-13.97838847	-16.467354042636	2.11e-44	6.29647895500796e-61	3.43e-43	1.95310907585321e-59	0.15826731654866988
ENSMUST00000109985	Pes1	1618.580274	1302.3529137572	0.39844626	0.417643873347579	0.112034352	0.120643973649068	3.556465066	3.46178810855841	0.000375878	0.000536599441230615	0.000705816	0.00102549959784068	-0.019197613347579023
ENSMUST00000109986	Ralgapa2	121.4218927	122.915561911006	-0.926082682	-0.486994449012244	0.245812487	0.262355721103627	-3.767435473	-1.85623719949255	0.000164933	0.0634197559860855	0.000322861	0.087030522766171	-0.439088232987756
ENSMUST00000109990	Tcn2	983.6382351	1164.80521206773	-0.080866526	0.201969022473479	0.119547302	0.126614719926932	-0.676439575	1.59514646156492	0.498761598	0.110679487769006	0.55416699	0.143716451053879	-0.282835548473479
ENSMUST00000109995	Slc35e4	236.2190954	288.257370535064	-0.5321995	-0.663273419428617	0.168989228	0.19960375867109	-3.1493102	-3.32295054884998	0.001636564	0.000890707029570709	0.002843919	0.00165471914984707	0.1310739194286169
ENSMUST00000109997	Zfp961	99.38088031	86.3831306486519	0.49857347	0.542514443789153	0.288850291	0.341024206682784	1.72606186	1.59083851866795	0.084336284	0.111645921840479	0.112549298	0.144770874295142	-0.043940973789153015
ENSMUST00000110001	Ddx24	1845.620268	1557.02416423825	-0.391806177	-0.384743400582363	0.090628079	0.101200975930254	-4.323231597	-3.80177559599348	1.54e-05	0.000143662818601223	3.34e-05	0.000294589261504272	-0.007062776417636973
ENSMUST00000110002	Zfp882	19.27470175	21.1132139042896	-1.70187073	-1.21329557999295	0.637856098	0.579109125380721	-2.668110777	-2.09510699593155	0.00762791	0.0361614821854872	0.012123243	0.0523265725121287	-0.4885751500070501
ENSMUST00000110005	Rin2	1336.31155	1624.43583249527	-0.83948876	-0.710718497094557	0.119142632	0.11016600943624	-7.046082017	-6.45134103278829	1.84e-12	1.10864702094546e-10	6.72e-12	4.08344680092139e-10	-0.1287702629054429
ENSMUST00000110007	Slc24a3	70.33898369	91.6568747138027	1.303710564	1.09853369527951	0.304741032	0.272628713646447	4.278093295	4.02941304526022	1.89e-05	5.59162942932674e-05	4.05e-05	0.000120854807314398	0.20517686872049
ENSMUST00000110009	Arc	6.684420502	9.70101445153831	-0.825937966	-2.17193224538026	0.859205819	0.693249774543612	-0.961280693	-3.13297216260922	0.336411053	0.00173045853272661	0.391751284	0.00309575310088591	1.34599427938026
ENSMUST00000110011	Smtn	4025.940837	3485.00922889938	0.04689135	-0.560576139203413	0.104288575	0.133270453640842	0.449630744	-4.20630472763407	0.652976716	2.5958017040609e-05	0.69970969	5.83437714908745e-05	0.607467489203413
ENSMUST00000110020	Lgmn	3106.05213	5357.90878678079	-0.971672761	-0.79916500004632	0.195908429	0.112853762207703	-4.959831327	-7.08142098599681	7.06e-07	1.42683716463221e-12	1.73e-06	6.06043601026406e-12	-0.17250776095368003
ENSMUST00000110028	Mgme1	201.3645699	140.320124759354	1.737173584	0.910184386986459	0.176468712	0.225195981644243	9.844088315	4.04174346425212	7.27e-23	5.30552573339478e-05	4.71e-22	0.000114925584054791	0.826989197013541
ENSMUST00000110030	Snx5	2475.378233	2230.86211541129	-0.863956252	-0.807490228093187	0.084159959	0.102870269929149	-10.26564485	-7.84959764030305	1.01e-24	4.17374126681029e-15	7.24e-24	2.15547604540986e-14	-0.05646602390681299
ENSMUST00000110036	Ptk2	2955.707158	2604.71200096826	-0.051184865	-0.0384652383173095	0.088734837	0.0949137107071422	-0.576829422	-0.405265351346283	0.564054692	0.68528247240432	0.617566173	0.727373345450955	-0.012719626682690506
ENSMUST00000110039	Sema4d	502.2865244	626.09047870309	1.604285079	0.818862837753852	0.205315342	0.12318722680386	7.813761344	6.64730312549087	5.55e-15	2.98511862861026e-11	2.37e-14	1.15256122999691e-10	0.785422241246148
ENSMUST00000110042	Sema4d	2.3672476	2.53897093624416	-0.050399454	-0.804006618094081	1.023474768	0.962111894735898	-0.049243475	-0.8356685147467	0.960725265	0.403341412619762	0.967171761	0.457245189482457	0.753607164094081
ENSMUST00000110043	Patz1	600.046304	584.694130763574	0.26709788	0.244168063186299	0.135090164	0.11930205246368	1.977182287	2.04663757365475	0.048021029	0.0406936827884929	0.067275197	0.0582742771621991	0.022929816813701015
ENSMUST00000110053	Use1	1540.737924	1711.40564469199	-0.757626435	-0.723862085081906	0.116840308	0.144884218575051	-6.484289955	-4.99614169300945	8.92e-11	5.84886931015856e-07	2.92e-10	1.55980501949055e-06	-0.03376434991809407
ENSMUST00000110065	Gpr68	58.22160812	72.8635252420199	0.419644345	-0.561948335684428	0.315222698	0.276566145689516	1.331263095	-2.03187680214227	0.183102457	0.0421661295350012	0.226994555	0.0601533959389995	0.981592680684428
ENSMUST00000110073	Dglucy	8.588341321	10.3406560377669	-3.51734438	-3.55327333045995	0.996479112	0.963020813821683	-3.529772311	-3.68971602634321	0.000415917	0.000224504517008551	0.000776143	0.000450023361654189	0.03592895045995004
ENSMUST00000110079	Tasp1	275.7250108	252.961217973754	0.134034905	0.346774030706341	0.161506298	0.162566855334044	0.829905129	2.13311643381295	0.406592425	0.0329151759919673	0.463456734	0.0480805239647204	-0.212739125706341
ENSMUST00000110081	Kcnn1	452.4636132	299.566019753445	1.238664008	0.522897836616888	0.192560357	0.161709847776062	6.432601337	3.2335559262971	1.25e-10	0.00122259395843611	4.06e-10	0.00222898583503803	0.7157661713831119
ENSMUST00000110083	Sptlc3	166.9134568	299.45001119848	7.725654807	8.00919834498215	0.61257787	0.489538785518133	12.61171058	16.3607023220952	1.82e-36	3.64895231705113e-60	2.21e-35	1.11069253376186e-58	-0.28354353798215115
ENSMUST00000110087	Fgd3	69.95608952	80.7395346226506	-0.025110494	-1.65467662054393	0.318771163	0.318483669720395	-0.07877279	-5.19548340420912	0.937213347	2.04188552207354e-07	0.947980727	5.71283124950865e-07	1.62956612654393
ENSMUST00000110095	Pde4c	0.228615493	0.269011616499524	0.350913375	0.383328860292896	0.972170933	0.961238099727839	0.360958514	0.398786586176131	0.718130461	0.690050461645795			-0.03241548529289595
ENSMUST00000110103	Gdf15	4.529974036	14.5361956619223	1.331350646	-0.891475704716063	0.925565663	0.569627614285544	1.438418362	-1.56501490159356	0.150315386	0.117579415291185	0.189576867	0.151512077035578	2.222826350716063
ENSMUST00000110105	Zc3h14	2067.441375	1926.55717497504	-0.932998391	-0.754620856074037	0.08944398	0.09986035270266	-10.43109204	-7.55676137376526	1.79e-25	4.13229064643924e-14	1.34e-24	1.97974042390435e-13	-0.1783775349259631
ENSMUST00000110109	Plcb4	160.2634102	169.090545513803	0.310752311	-0.10610193813841	0.202263072	0.186409603415358	1.536376895	-0.569187081536745	0.12444597	0.569229186622966	0.159787713	0.619082195910478	0.41685424913841
ENSMUST00000110111	Rnf144b	398.5574962	407.640680176614	-1.128469514	-0.917003306847655	0.163964944	0.160245752551565	-6.882382837	-5.722481203067	5.89e-12	1.04979462455236e-08	2.09e-11	3.28982086859398e-08	-0.2114662071523451
ENSMUST00000110113	Kcnk10	0.65847973	1.86531543523863	-1.045643474	0.436036342451985	1.057251596	1.02278484109608	-0.989020473	0.426322648646905	0.322653125	0.669872756611908		0.71333238995963	-1.481679816451985
ENSMUST00000110116	Plcb1	479.6028793	687.715686219431	1.087862483	0.987801319667761	0.14036694	0.174924826831145	7.750133187	5.64700470231871	9.18e-15	1.63267366621445e-08	3.87e-14	5.02818156227298e-08	0.10006116333223913
ENSMUST00000110124	Homer3	430.715387	402.486368973879	0.229583934	-0.243273562727409	0.142554396	0.156032110104057	1.610500557	-1.55912499398471	0.107288624	0.118966799041323	0.140064697	0.153218939546447	0.47285749672740895
ENSMUST00000110125	Gsdmc	0.48575254	0.537977969012118	-0.14659064	0.111092370464161	1.064002002	1.03229322217609	-0.137772899	0.107617068559238	0.890419903	0.914299456874131			-0.257683010464161
ENSMUST00000110127	Slc25a42	67.73411202	58.944639456989	-0.153869747	-0.184838315435375	0.278183092	0.33472448838797	-0.553124008	-0.552210315790024	0.580178498	0.580804267498947	0.63262863	0.630219764355746	0.030968568435374988
ENSMUST00000110128	Dtnbp1	643.0550842	617.879752333987	-0.244212579	0.0482530387415829	0.110262754	0.12288856717876	-2.214823859	0.392656858561884	0.026772157	0.694572938409149	0.039124443	0.735987234210261	-0.2924656177415829
ENSMUST00000110142	Gpcpd1	1030.415337	1115.58646837423	0.751998082	0.991449053495201	0.175269649	0.139098451445423	4.290520834	7.12767858443201	1.78e-05	1.02075792069698e-12	3.84e-05	4.39168872081236e-12	-0.239450971495201
ENSMUST00000110146	Mef2b	0.0	0.0											
ENSMUST00000110155	Tatdn1	186.695805	168.022280612419	-1.052313365	-0.741749312453429	0.187691826	0.19390282391378	-5.606601986	-3.82536621943811	2.06e-08	0.000130577829140051	5.65e-08	0.000269114582832136	-0.31056405254657105
ENSMUST00000110156	Prokr2	30.00229201	19.7999207330177	2.76065887	3.40992108936915	0.476143418	0.597825440667841	5.797956593	5.70387417029271	6.71e-09	1.17114545293741e-08	1.91e-08	3.65290596004616e-08	-0.6492622193691502
ENSMUST00000110160	Tm6sf2	44.85017314	42.7314714086451	3.714351804	3.32823784370924	0.468372997	0.422879313731025	7.930328666	7.87042008355648	2.19e-15	3.53452390758233e-15	9.55e-15	1.83182175330665e-14	0.38611396029076017
ENSMUST00000110161	Phactr1	92.35382948	86.612766876201	3.14661991	3.30648357232729	0.307340544	0.287564558376751	10.23821936	11.4982304877617	1.34e-24	1.34647532096474e-30	9.55e-24	1.58725806555916e-29	-0.15986366232729
ENSMUST00000110167	Ndufa13	1526.514661	1329.34104469312	-0.650307093	-0.678319289421141	0.107655138	0.137289860010556	-6.040650759	-4.94078214785116	1.53e-09	7.78098076125976e-07	4.59e-09	2.0496822476719e-06	0.028012196421140945
ENSMUST00000110170	Prnd	31.20901156	40.8003673378837	6.514221197	6.89154111960542	0.8580427	0.831423987040675	7.59195457	8.28884086461686	3.15e-14	1.14357422854468e-16	1.28e-13	6.53770803597134e-16	-0.3773199226054196
ENSMUST00000110186	Smox	676.9517705	785.918202461399	-0.595438164	-1.42869160814058	0.125291133	0.16902551851502	-4.752436575	-8.45252019158055	2.01e-06	2.85081235066715e-17	4.71e-06	1.69669689537064e-16	0.83325344414058
